Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/01
 2,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/02
 3,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/03
 4,Friday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/04
 5,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/05
 6,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/06
 7,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/07
 8,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/08
 9,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/09
10,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/10
11,Friday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/11
12,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/12
13,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/13
14,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/14
15,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/15
16,Wednesday,Adjournment day (Conference recess),False,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/16
17,Thursday,Adjournment day (Conference recess),False,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/09/17
18,Friday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/18
19,Saturday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/19
20,Sunday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/20
21,Monday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/21
22,Tuesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/22
23,Wednesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/23
24,Thursday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/24
25,Friday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/25
26,Saturday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/26
27,Sunday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/27
28,Monday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/28
29,Tuesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/29
30,Wednesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess ),False,https://api.parliament.uk/egg-timer/calendar/2026/09/30
