Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/01
 2,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/02
 3,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/03
 4,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/04
 5,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/05
 6,Friday,Adjournment day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/06
 7,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/07
 8,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/08
 9,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/09
10,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/10
11,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/11
12,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/12
13,Friday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/13
14,Saturday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/14
15,Sunday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/15
16,Monday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/16
17,Tuesday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/17
18,Wednesday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/18
19,Thursday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/19
20,Friday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/20
21,Saturday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/21
22,Sunday,Adjournment day (February recess),False,Adjournment day (February recess),False,https://api.parliament.uk/egg-timer/calendar/2026/02/22
23,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/23
24,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/24
25,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/25
26,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/26
27,Friday,Adjournment day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/27
28,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2026/02/28
