Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/01
 2,Friday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/02
 3,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/03
 4,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/04
 5,Monday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/05
 6,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/06
 7,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/07
 8,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/08
 9,Friday,Adjournment day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/09
10,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/10
11,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/11
12,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/12
13,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/13
14,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/14
15,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/15
16,Friday,Parliamentary sitting day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/16
17,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/17
18,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/18
19,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/19
20,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/20
21,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/21
22,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2025/05/22
23,Friday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2025/05/23
24,Saturday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2025/05/24
25,Sunday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2025/05/25
26,Monday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2025/05/26
27,Tuesday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2025/05/27
28,Wednesday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2025/05/28
29,Thursday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2025/05/29
30,Friday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2025/05/30
31,Saturday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2025/05/31
