Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Saturday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/01
 2,Sunday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/02
 3,Monday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/03
 4,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/04
 5,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/05
 6,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/06
 7,Friday,Adjournment day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/07
 8,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/08
 9,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/09
10,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/10
11,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/11
12,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/12
13,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2018/09/13
14,Friday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/14
15,Saturday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/15
16,Sunday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/16
17,Monday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/17
18,Tuesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/18
19,Wednesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/19
20,Thursday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/20
21,Friday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/21
22,Saturday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/22
23,Sunday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/23
24,Monday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/24
25,Tuesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/25
26,Wednesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/26
27,Thursday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/27
28,Friday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/28
29,Saturday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/29
30,Sunday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2018/09/30
