Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/01
 2,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/02
 3,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/03
 4,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/04
 5,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/05
 6,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/06
 7,Friday,Adjournment day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/07
 8,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/08
 9,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/09
10,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/10
11,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/11
12,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/12
13,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/13
14,Friday,Adjournment day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/14
15,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/15
16,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/16
17,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/17
18,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/18
19,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/19
20,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/20
21,Friday,Adjournment day (Summer recess),False,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/21
22,Saturday,Adjournment day (Summer recess),False,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/22
23,Sunday,Adjournment day (Summer recess),False,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/23
24,Monday,Adjournment day (Summer recess),False,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/24
25,Tuesday,Adjournment day (Summer recess),False,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/07/25
26,Wednesday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2023/07/26
27,Thursday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2023/07/27
28,Friday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2023/07/28
29,Saturday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2023/07/29
30,Sunday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2023/07/30
31,Monday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2023/07/31
