Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Sunday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/01
 2,Monday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/02
 3,Tuesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/03
 4,Wednesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/04
 5,Thursday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/05
 6,Friday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/06
 7,Saturday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/07
 8,Sunday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/08
 9,Monday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/09
10,Tuesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/10
11,Wednesday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/11
12,Thursday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/12
13,Friday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/13
14,Saturday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/14
15,Sunday,Adjournment day (Conference recess),False,Adjournment day (Conference recess),False,https://api.parliament.uk/egg-timer/calendar/2023/10/15
16,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/16
17,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/17
18,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/18
19,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/19
20,Friday,Parliamentary sitting day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/20
21,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/21
22,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/22
23,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/23
24,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/24
25,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/25
26,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/10/26
27,Friday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/10/27
28,Saturday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/10/28
29,Sunday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/10/29
30,Monday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/10/30
31,Tuesday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/10/31
