Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Monday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/01
 2,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/02
 3,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/03
 4,Thursday,Adjournment day (Coronation recess),False,Adjournment day (Coronation recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/04
 5,Friday,Adjournment day (Coronation recess),False,Adjournment day (Coronation recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/05
 6,Saturday,Adjournment day (Coronation recess),False,Adjournment day (Coronation recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/06
 7,Sunday,Adjournment day (Coronation recess),False,Adjournment day (Coronation recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/07
 8,Monday,Adjournment day (Coronation recess),False,Adjournment day (Coronation recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/08
 9,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/09
10,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/10
11,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/11
12,Friday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/12
13,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/13
14,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/14
15,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/15
16,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/16
17,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/17
18,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/18
19,Friday,Adjournment day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/19
20,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/20
21,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/21
22,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/22
23,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/23
24,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/24
25,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/05/25
26,Friday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/26
27,Saturday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/27
28,Sunday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/28
29,Monday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/29
30,Tuesday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/30
31,Wednesday,Adjournment day (Whitsun recess),False,Adjournment day (Whitsun recess),False,https://api.parliament.uk/egg-timer/calendar/2023/05/31
