Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Friday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/01
 2,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/02
 3,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/03
 4,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/04
 5,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/05
 6,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/06
 7,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/07
 8,Friday,Adjournment day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/08
 9,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/09
10,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/10
11,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/11
12,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/12
13,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/13
14,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/14
15,Friday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/15
16,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/16
17,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/17
18,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/18
19,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/19
20,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/20
21,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2022/07/21
22,Friday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/22
23,Saturday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/23
24,Sunday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/24
25,Monday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/25
26,Tuesday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/26
27,Wednesday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/27
28,Thursday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/28
29,Friday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/29
30,Saturday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/30
31,Sunday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2022/07/31
