Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Wednesday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/11/01
 2,Thursday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/11/02
 3,Friday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/11/03
 4,Saturday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/11/04
 5,Sunday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/11/05
 6,Monday,Prorogation,False,Prorogation,False,https://api.parliament.uk/egg-timer/calendar/2023/11/06
 7,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/07
 8,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/08
 9,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/09
10,Friday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/10
11,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/11
12,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/12
13,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/13
14,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/14
15,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/15
16,Thursday,Parliamentary sitting day,True,Adjournment day (November recess),True,https://api.parliament.uk/egg-timer/calendar/2023/11/16
17,Friday,Adjournment day,True,Adjournment day (November recess),True,https://api.parliament.uk/egg-timer/calendar/2023/11/17
18,Saturday,Adjournment day,True,Adjournment day (November recess),True,https://api.parliament.uk/egg-timer/calendar/2023/11/18
19,Sunday,Adjournment day,True,Adjournment day (November recess),True,https://api.parliament.uk/egg-timer/calendar/2023/11/19
20,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/20
21,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/21
22,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/22
23,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/23
24,Friday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/24
25,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/25
26,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/26
27,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/27
28,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/28
29,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/29
30,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2023/11/30
